doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8
2505,0.417329,0.001180,0.001181,0.001180,0.298384,0.278384,0.001180,0.001180
2506,0.066896,0.016378,0.025570,0.000693,0.000691,0.877231,0.000692,0.011850
2507,0.001508,0.001507,0.001508,0.001507,0.001507,0.989449,0.001507,0.001507
2508,0.001203,0.001203,0.001203,0.001203,0.001203,0.991578,0.001204,0.001203
2509,0.001896,0.001895,0.001896,0.001897,0.001895,0.898775,0.089851,0.001896
2510,0.429401,0.296142,0.001182,0.001180,0.001180,0.268553,0.001181,0.001181
2511,0.551838,0.001691,0.001693,0.001691,0.053605,0.386101,0.001691,0.001691
2512,0.239173,0.001090,0.001089,0.078920,0.057813,0.619739,0.001088,0.001089
2513,0.252636,0.001026,0.689092,0.001026,0.001026,0.001026,0.053142,0.001026
2514,0.993368,0.000947,0.000948,0.000947,0.000947,0.000948,0.000947,0.000947
2515,0.000768,0.000767,0.000768,0.000767,0.000767,0.994628,0.000767,0.000767
2516,0.995392,0.000658,0.000658,0.000658,0.000658,0.000659,0.000658,0.000658
2517,0.199533,0.001214,0.001215,0.001215,0.001215,0.793178,0.001215,0.001215
2518,0.092307,0.001526,0.001527,0.001526,0.240016,0.660046,0.001526,0.001527
2519,0.002409,0.002405,0.002407,0.002408,0.491443,0.494114,0.002406,0.002406
2520,0.002278,0.002275,0.002276,0.002275,0.984070,0.002278,0.002274,0.002275
2521,0.001526,0.001526,0.001526,0.001526,0.001526,0.989318,0.001525,0.001526
2522,0.993698,0.000900,0.000901,0.000900,0.000900,0.000901,0.000900,0.000900
2523,0.804534,0.000659,0.000659,0.000659,0.022735,0.169438,0.000659,0.000658
2524,0.001739,0.104332,0.739654,0.001738,0.001738,0.001738,0.001739,0.147323
2525,0.360725,0.000703,0.000704,0.000703,0.000704,0.521391,0.114368,0.000703
2526,0.296681,0.001044,0.001044,0.076455,0.001043,0.492837,0.074334,0.056562
2527,0.220045,0.000792,0.499631,0.000792,0.000792,0.000792,0.276365,0.000792
2528,0.000978,0.000977,0.860637,0.000977,0.000977,0.133498,0.000977,0.000977
2529,0.174048,0.001317,0.312443,0.001317,0.001317,0.506926,0.001316,0.001316
2530,0.000888,0.000888,0.000888,0.000888,0.379405,0.615268,0.000888,0.000888
2531,0.994001,0.000857,0.000857,0.000857,0.000857,0.000858,0.000857,0.000857
2532,0.000754,0.000753,0.994724,0.000754,0.000753,0.000754,0.000753,0.000753
2533,0.036328,0.304186,0.128250,0.090688,0.001181,0.437006,0.001181,0.001181
2534,0.976040,0.000813,0.000814,0.000813,0.000813,0.000813,0.000813,0.019082
2535,0.000913,0.000913,0.774571,0.000913,0.000913,0.219949,0.000913,0.000913
2536,0.001079,0.001079,0.850888,0.001078,0.001079,0.142638,0.001079,0.001079
2537,0.725856,0.001010,0.001010,0.001009,0.001009,0.268088,0.001009,0.001009
2538,0.000436,0.996948,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436
2539,0.000858,0.000857,0.166278,0.000857,0.126355,0.703081,0.000857,0.000857
2540,0.844380,0.000928,0.000927,0.000927,0.000927,0.150057,0.000927,0.000927
2541,0.000745,0.000745,0.000745,0.000745,0.000745,0.994786,0.000744,0.000745
2542,0.843565,0.000978,0.000979,0.000978,0.000977,0.150568,0.000978,0.000977
2543,0.238731,0.001361,0.001361,0.001360,0.001360,0.611433,0.143034,0.001360
2544,0.993508,0.000928,0.000927,0.000927,0.000927,0.000928,0.000928,0.000927
2545,0.515782,0.000703,0.000704,0.000703,0.000703,0.470838,0.000703,0.009864
2546,0.328639,0.001148,0.228505,0.001148,0.001148,0.437117,0.001148,0.001148
2547,0.555231,0.000802,0.000803,0.000802,0.000802,0.439956,0.000803,0.000802
2548,0.172490,0.096458,0.000941,0.000941,0.000941,0.726347,0.000942,0.000941
2549,0.294325,0.001002,0.099988,0.001001,0.001001,0.600681,0.001002,0.001001
2550,0.289909,0.240369,0.464085,0.001127,0.001128,0.001129,0.001127,0.001127
2551,0.001264,0.001264,0.001265,0.001265,0.001264,0.991150,0.001264,0.001265
2552,0.001089,0.001089,0.001089,0.001088,0.001089,0.992380,0.001089,0.001089
2553,0.001089,0.001088,0.537485,0.001089,0.001088,0.157150,0.001088,0.299924
2554,0.459901,0.001264,0.189894,0.001265,0.001264,0.343884,0.001264,0.001264
2555,0.001088,0.354985,0.638486,0.001088,0.001088,0.001089,0.001088,0.001088
2556,0.000768,0.000768,0.180573,0.000768,0.000768,0.613180,0.000768,0.202407
2557,0.001277,0.001279,0.001279,0.001276,0.001278,0.991055,0.001278,0.001278
2558,0.346497,0.001439,0.001440,0.001438,0.001439,0.644871,0.001438,0.001439
2559,0.000863,0.000862,0.000863,0.000862,0.000863,0.993962,0.000862,0.000862
2560,0.640093,0.001018,0.353802,0.001017,0.001017,0.001018,0.001018,0.001017
2561,0.444461,0.001180,0.001181,0.001180,0.001180,0.548457,0.001180,0.001180
2562,0.992512,0.001069,0.001071,0.001070,0.001069,0.001071,0.001069,0.001069
2563,0.485156,0.000977,0.000978,0.000978,0.000977,0.508979,0.000978,0.000978
2564,0.198816,0.000749,0.323890,0.000751,0.000749,0.374762,0.000749,0.099533
2565,0.001138,0.001138,0.001138,0.001139,0.001138,0.992034,0.001138,0.001138
2566,0.719327,0.000857,0.000857,0.000857,0.000857,0.275531,0.000857,0.000857
2567,0.481580,0.000863,0.000864,0.000863,0.000863,0.000864,0.000863,0.513240
2568,0.001455,0.001456,0.989812,0.001454,0.001455,0.001456,0.001455,0.001457
2569,0.404286,0.001079,0.296894,0.001079,0.001079,0.114817,0.001079,0.179687
2570,0.223544,0.000979,0.508721,0.108466,0.000979,0.155354,0.000977,0.000979
2571,0.000914,0.000914,0.754820,0.000914,0.000913,0.239699,0.000913,0.000914
2572,0.307837,0.000970,0.000971,0.000970,0.000971,0.464619,0.222692,0.000971
2573,0.345577,0.001108,0.276317,0.001108,0.001108,0.285617,0.088055,0.001111
2574,0.001227,0.001226,0.001227,0.001226,0.001226,0.991413,0.001228,0.001226
2575,0.000851,0.300714,0.345067,0.000851,0.000851,0.000852,0.000852,0.349961
2576,0.002502,0.586958,0.398026,0.002501,0.002502,0.002502,0.002504,0.002504
2577,0.001813,0.001815,0.001813,0.001813,0.001813,0.001814,0.001814,0.987305
2578,0.001202,0.974429,0.018350,0.001203,0.001203,0.001203,0.001204,0.001204
2579,0.001422,0.001423,0.001422,0.001422,0.001422,0.001422,0.447658,0.543810
2580,0.001181,0.991733,0.001181,0.001180,0.001180,0.001181,0.001182,0.001181
2581,0.000971,0.205199,0.147231,0.000970,0.072370,0.571318,0.000971,0.000970
2582,0.001035,0.556395,0.241426,0.001035,0.157992,0.001035,0.001035,0.040047
2583,0.001456,0.001456,0.608843,0.001455,0.084272,0.001456,0.192728,0.108333
2584,0.001440,0.410287,0.384668,0.001439,0.001439,0.001439,0.001439,0.197849
2585,0.000963,0.211110,0.651546,0.000962,0.132529,0.000963,0.000963,0.000963
2586,0.152894,0.842064,0.000841,0.000841,0.000840,0.000840,0.000840,0.000840
2587,0.074070,0.356610,0.000778,0.000777,0.000777,0.000778,0.000777,0.565433
2588,0.000829,0.000829,0.255146,0.000829,0.000829,0.000829,0.000829,0.739881
2589,0.000970,0.251935,0.000971,0.000970,0.000971,0.549862,0.193352,0.000970
2590,0.000764,0.657820,0.000764,0.000763,0.000763,0.000764,0.074847,0.263516
2591,0.182492,0.812469,0.000840,0.000839,0.000840,0.000840,0.000840,0.000840
2592,0.001490,0.001489,0.989571,0.001490,0.001490,0.001491,0.001490,0.001490
2593,0.103443,0.000754,0.172838,0.000754,0.143607,0.405556,0.000754,0.172292
2594,0.995241,0.000680,0.000680,0.000680,0.000680,0.000680,0.000680,0.000680
2595,0.001061,0.001060,0.317733,0.001061,0.675904,0.001062,0.001060,0.001060
2596,0.001138,0.751204,0.001138,0.001137,0.001137,0.171593,0.071515,0.001138
2597,0.001181,0.360357,0.229449,0.001181,0.001181,0.023842,0.001180,0.381630
2598,0.039771,0.196679,0.420006,0.001137,0.118711,0.001138,0.001137,0.221421
2599,0.001089,0.517848,0.218290,0.001088,0.001088,0.089009,0.170499,0.001088
2600,0.355431,0.304740,0.148498,0.001406,0.001406,0.185707,0.001406,0.001406
2601,0.001026,0.992819,0.001026,0.001026,0.001026,0.001026,0.001025,0.001026
2602,0.218951,0.356887,0.197795,0.002406,0.142715,0.076432,0.002407,0.002407
2603,0.121449,0.480604,0.000978,0.000978,0.122795,0.000978,0.000978,0.271239
2604,0.090146,0.201799,0.629769,0.001239,0.001239,0.001239,0.001240,0.073330
2605,0.000920,0.892379,0.000920,0.000919,0.000920,0.000920,0.000920,0.102103
2606,0.001098,0.537524,0.136977,0.001099,0.001099,0.001098,0.001098,0.320008
2607,0.140576,0.379930,0.229342,0.001159,0.245516,0.001159,0.001159,0.001160
2608,0.003577,0.914289,0.003577,0.003575,0.064252,0.003576,0.003577,0.003578
2609,0.227120,0.001407,0.535932,0.001406,0.001406,0.001407,0.229915,0.001407
2610,0.001149,0.294787,0.417686,0.001148,0.001148,0.001149,0.281785,0.001149
2611,0.131415,0.075811,0.627948,0.001139,0.001139,0.160271,0.001139,0.001139
2612,0.001359,0.990484,0.001359,0.001359,0.001360,0.001359,0.001359,0.001360
2613,0.002407,0.150104,0.002407,0.002407,0.002407,0.002407,0.002407,0.835454
2614,0.000829,0.382601,0.364709,0.000828,0.085267,0.000829,0.000828,0.164106
2615,0.000818,0.000818,0.400974,0.000818,0.000818,0.000818,0.000818,0.594118
2616,0.001546,0.912859,0.077870,0.001545,0.001545,0.001546,0.001544,0.001545
2617,0.131156,0.308591,0.316659,0.001390,0.001390,0.001391,0.001391,0.238032
2618,0.123452,0.195368,0.316121,0.001181,0.001181,0.001181,0.019298,0.342217
2619,0.002665,0.576070,0.002662,0.002663,0.359538,0.002665,0.002662,0.051075
2620,0.001762,0.612900,0.001764,0.001763,0.001764,0.001763,0.001762,0.376523
2621,0.018749,0.220157,0.000728,0.000727,0.277629,0.000728,0.000727,0.480556
2622,0.000955,0.000956,0.817621,0.000955,0.000955,0.000955,0.000956,0.176647
2623,0.001814,0.076004,0.151944,0.201481,0.001814,0.563316,0.001813,0.001814
2624,0.001390,0.873540,0.001390,0.001391,0.118116,0.001390,0.001390,0.001391
2625,0.001127,0.969251,0.001127,0.001127,0.001127,0.001127,0.001129,0.023984
2626,0.000869,0.169143,0.157462,0.000869,0.000870,0.000869,0.000869,0.669049
2627,0.001097,0.215901,0.001098,0.001097,0.303635,0.001097,0.001098,0.474977
2628,0.001390,0.388091,0.001391,0.001389,0.001390,0.001390,0.001390,0.603569
2629,0.001816,0.987302,0.001814,0.001813,0.001813,0.001813,0.001814,0.001815
2630,0.001290,0.541832,0.001290,0.001290,0.249141,0.001290,0.001290,0.202578
2631,0.000970,0.938369,0.000970,0.000970,0.000970,0.000970,0.000970,0.055811
2632,0.000440,0.000440,0.000440,0.000440,0.000440,0.996917,0.000440,0.000440
2633,0.001815,0.001814,0.001816,0.102458,0.001815,0.001815,0.447881,0.440587
2634,0.000851,0.379155,0.000851,0.000851,0.000851,0.000851,0.000851,0.615739
2635,0.000676,0.000677,0.000676,0.000676,0.758501,0.000676,0.000677,0.237440
2636,0.000655,0.490372,0.000656,0.000655,0.096321,0.276333,0.091724,0.043283
2637,0.515570,0.105440,0.000928,0.000927,0.000928,0.000927,0.374353,0.000928
2638,0.175605,0.000580,0.000580,0.506904,0.000579,0.314593,0.000580,0.000580
2639,0.001034,0.001035,0.001034,0.001033,0.741148,0.001034,0.085214,0.168467
2640,0.244822,0.007823,0.007820,0.221950,0.205001,0.296946,0.007817,0.007820
2641,0.191591,0.001088,0.048308,0.001089,0.754657,0.001089,0.001088,0.001088
2642,0.001001,0.044733,0.001001,0.949259,0.001002,0.001001,0.001001,0.001002
2643,0.000868,0.000869,0.000869,0.993920,0.000869,0.000869,0.000868,0.000868
2644,0.002553,0.002555,0.002554,0.002552,0.757532,0.002554,0.002554,0.227146
2645,0.000857,0.347251,0.000858,0.647605,0.000857,0.000858,0.000857,0.000857
2646,0.001043,0.001043,0.001044,0.992700,0.001043,0.001043,0.001042,0.001043
2647,0.001647,0.155509,0.001646,0.001649,0.234846,0.001646,0.122669,0.480388
2648,0.001192,0.260981,0.001193,0.731868,0.001191,0.001193,0.001191,0.001191
2649,0.000803,0.025108,0.000803,0.471421,0.077099,0.423161,0.000803,0.000802
2650,0.000845,0.000846,0.000845,0.994083,0.000845,0.000845,0.000845,0.000845
2651,0.000941,0.035913,0.000941,0.958441,0.000941,0.000941,0.000941,0.000941
2652,0.000942,0.146910,0.026987,0.790128,0.000942,0.032211,0.000941,0.000941
2653,0.000797,0.000797,0.000797,0.994422,0.000797,0.000797,0.000797,0.000797
2654,0.000773,0.114640,0.284568,0.596927,0.000774,0.000773,0.000773,0.000773
2655,0.001345,0.326445,0.001346,0.665483,0.001346,0.001346,0.001345,0.001345
2656,0.001925,0.029297,0.045796,0.835559,0.001924,0.081650,0.001924,0.001924
2657,0.001986,0.001987,0.001987,0.802787,0.001987,0.185294,0.001985,0.001987
2658,0.001203,0.318247,0.001203,0.674535,0.001203,0.001203,0.001203,0.001203
2659,0.001346,0.001347,0.001346,0.787186,0.001346,0.032045,0.001345,0.174039
2660,0.003679,0.003683,0.003681,0.003678,0.544300,0.003680,0.003680,0.433619
2661,0.000845,0.000845,0.000846,0.811761,0.000845,0.000846,0.000845,0.183166
2662,0.000942,0.000941,0.000941,0.993409,0.000941,0.000945,0.000941,0.000941
2663,0.001929,0.078439,0.001925,0.001924,0.173121,0.001924,0.001925,0.738814
2664,0.000772,0.000772,0.000772,0.994595,0.000772,0.000772,0.000772,0.000772
2665,0.002663,0.002666,0.002663,0.002663,0.364737,0.002661,0.269764,0.352183
2666,0.001304,0.001304,0.001304,0.581775,0.001304,0.001304,0.001303,0.410404
2667,0.001985,0.001987,0.001985,0.001985,0.001988,0.001985,0.986097,0.001987
2668,0.001375,0.476157,0.001376,0.001375,0.487506,0.001375,0.029461,0.001376
2669,0.001924,0.001926,0.001925,0.001925,0.986522,0.001924,0.001925,0.001929
2670,0.752745,0.001217,0.001215,0.239961,0.001216,0.001215,0.001215,0.001216
2671,0.002317,0.002318,0.002317,0.002316,0.002320,0.002316,0.002317,0.983779
2672,0.002119,0.002122,0.002120,0.002121,0.002123,0.002120,0.002121,0.985153
2673,0.002157,0.002158,0.002158,0.002157,0.799755,0.002157,0.002157,0.187301
2674,0.001958,0.210040,0.001956,0.046924,0.427660,0.001955,0.001955,0.307551
2675,0.503039,0.001181,0.001181,0.330570,0.001181,0.001181,0.001181,0.160487
2676,0.002195,0.002196,0.002195,0.002196,0.958455,0.002194,0.028374,0.002196
2677,0.980944,0.002724,0.002720,0.002723,0.002722,0.002721,0.002721,0.002725
2678,0.000894,0.160664,0.000893,0.025672,0.112753,0.000894,0.000894,0.697336
2679,0.000680,0.070888,0.000680,0.000680,0.925032,0.000680,0.000680,0.000680
2680,0.000731,0.474244,0.000732,0.128794,0.241721,0.000732,0.000732,0.152314
2681,0.000829,0.000829,0.000829,0.000829,0.216047,0.000829,0.479748,0.300060
2682,0.000632,0.000632,0.000632,0.000632,0.000632,0.000632,0.000632,0.995578
2683,0.000587,0.000588,0.000587,0.000587,0.995888,0.000587,0.000587,0.000588
2684,0.000638,0.526872,0.000638,0.000638,0.063303,0.000638,0.000638,0.406635
2685,0.000622,0.000623,0.000622,0.000622,0.995643,0.000622,0.000622,0.000623
2686,0.000645,0.000646,0.000645,0.000645,0.734905,0.000645,0.261223,0.000645
2687,0.000563,0.000563,0.000563,0.000563,0.000563,0.000563,0.000563,0.996057
2688,0.000731,0.725081,0.000731,0.000731,0.270529,0.000731,0.000732,0.000732
2689,0.000610,0.660383,0.000610,0.000611,0.000611,0.000610,0.021364,0.315200
2690,0.000920,0.000921,0.000920,0.000920,0.000920,0.000920,0.000920,0.993561
2691,0.349188,0.307907,0.000670,0.000670,0.165035,0.175191,0.000669,0.000669
2692,0.000695,0.446092,0.000695,0.000695,0.549738,0.000695,0.000696,0.000695
2693,0.000604,0.000605,0.000604,0.000604,0.896884,0.000604,0.000604,0.099490
2694,0.000754,0.000754,0.000754,0.514777,0.000754,0.000754,0.000754,0.480700
2695,0.000676,0.726727,0.000676,0.000676,0.000676,0.000676,0.000676,0.269216
2696,0.000745,0.000745,0.000745,0.000745,0.267676,0.000744,0.306989,0.421611
2697,0.000758,0.000759,0.000758,0.000758,0.994691,0.000758,0.000758,0.000759
2698,0.000559,0.000559,0.000558,0.000558,0.177401,0.000558,0.423065,0.396742
2699,0.000940,0.376589,0.000940,0.000940,0.110561,0.000940,0.000941,0.508149
2700,0.000569,0.000569,0.000568,0.000568,0.996019,0.000568,0.000569,0.000569
2701,0.000787,0.447496,0.000787,0.000787,0.178655,0.000787,0.000787,0.369913
2702,0.001214,0.001216,0.001214,0.001214,0.001214,0.001214,0.001215,0.991498
2703,0.001149,0.001148,0.001149,0.168059,0.001148,0.495558,0.330642,0.001148
2704,0.000745,0.216347,0.176350,0.000745,0.603579,0.000745,0.000745,0.000746
2705,0.001439,0.539912,0.001439,0.001439,0.451455,0.001439,0.001438,0.001439
2706,0.005437,0.005441,0.005438,0.005439,0.513497,0.005438,0.005441,0.453868
2707,0.000740,0.379699,0.000740,0.000740,0.470033,0.000740,0.000741,0.146566
2708,0.001333,0.762496,0.001333,0.001332,0.001332,0.001332,0.001332,0.229510
2709,0.126951,0.362506,0.001128,0.077443,0.298768,0.001128,0.001128,0.130948
2710,0.002505,0.002506,0.002503,0.002504,0.982471,0.002503,0.002503,0.002505
2711,0.008343,0.305642,0.008337,0.008336,0.008347,0.008336,0.008342,0.644318
2712,0.001359,0.001361,0.001359,0.001359,0.326745,0.001359,0.001359,0.665098
2713,0.001276,0.001277,0.001279,0.139122,0.048308,0.001276,0.001277,0.806185
2714,0.000727,0.000728,0.000727,0.000727,0.000727,0.000727,0.000727,0.994909
2715,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.994423
2716,0.000556,0.399239,0.000556,0.000556,0.000556,0.000556,0.000556,0.597426
2717,0.000655,0.752940,0.000655,0.000655,0.000655,0.000655,0.000655,0.243129
2718,0.000711,0.000711,0.000711,0.000711,0.000711,0.000711,0.000711,0.995023
2719,0.000523,0.229377,0.000523,0.000523,0.000523,0.000523,0.000523,0.767483
2720,0.000787,0.327074,0.000787,0.000787,0.000787,0.000787,0.000787,0.668204
2721,0.000638,0.117857,0.000639,0.000638,0.000638,0.000638,0.006676,0.872274
2722,0.001278,0.093265,0.001277,0.001277,0.001278,0.001277,0.001277,0.899072
2723,0.000632,0.498091,0.000632,0.000632,0.000632,0.000632,0.000632,0.498117
2724,0.000658,0.366197,0.008306,0.000658,0.000659,0.000658,0.132212,0.490652
2725,0.000652,0.271134,0.000652,0.000652,0.000652,0.036799,0.000651,0.688810
2726,0.000740,0.000740,0.000740,0.000740,0.000740,0.000740,0.000740,0.994821
2727,0.000489,0.268571,0.000489,0.000489,0.000489,0.000489,0.000489,0.728497
2728,0.000645,0.765851,0.000645,0.000645,0.033421,0.000645,0.000645,0.197503
2729,0.000727,0.192830,0.000727,0.000727,0.000727,0.000727,0.000727,0.802806
2730,0.000793,0.066325,0.000792,0.000792,0.000792,0.014439,0.000792,0.915275
2731,0.000894,0.176546,0.000894,0.000894,0.000894,0.000894,0.000894,0.818091
2732,0.000683,0.071257,0.000683,0.000684,0.179014,0.000683,0.000684,0.746311
2733,0.000829,0.225259,0.000828,0.000828,0.000829,0.000828,0.000829,0.769770
2734,0.235418,0.367168,0.000907,0.000909,0.128559,0.000907,0.000907,0.265225
2735,0.000665,0.000666,0.000665,0.000665,0.000665,0.000665,0.000665,0.995343
2736,0.000666,0.131842,0.000666,0.000666,0.548980,0.000665,0.000666,0.315850
2737,0.000563,0.000563,0.000563,0.000563,0.000563,0.000563,0.000563,0.996057
2738,0.001052,0.801345,0.001052,0.001052,0.001052,0.001051,0.001052,0.192344
2739,0.000509,0.048500,0.299562,0.000509,0.000509,0.000508,0.000509,0.649395
2740,0.000736,0.000736,0.000736,0.000736,0.000736,0.000736,0.000736,0.994849
2741,0.000870,0.607139,0.000869,0.000869,0.000869,0.000869,0.000869,0.387647
2742,0.000758,0.382610,0.000758,0.000758,0.000758,0.000758,0.000759,0.612840
2743,0.000645,0.152425,0.000645,0.000645,0.000645,0.000645,0.000645,0.843705
2744,0.000636,0.188604,0.000635,0.000635,0.104020,0.000635,0.000635,0.704199
2745,0.000807,0.057680,0.000807,0.000807,0.000808,0.000807,0.000807,0.937478
2746,0.000754,0.000754,0.000754,0.514777,0.000754,0.000754,0.000754,0.480700
2747,0.001181,0.360670,0.001182,0.158495,0.001181,0.001181,0.001181,0.474929
2748,0.000559,0.000559,0.000558,0.000558,0.177401,0.000558,0.423065,0.396742
2749,0.001954,0.427915,0.001954,0.001954,0.001955,0.001955,0.001956,0.560358
2750,0.000802,0.392144,0.000802,0.000803,0.000802,0.000802,0.000802,0.603043
2751,0.029996,0.152695,0.000687,0.000687,0.000688,0.000687,0.000688,0.813872
2752,0.000817,0.000818,0.000818,0.000817,0.000818,0.000817,0.000818,0.994277
2753,0.000817,0.000818,0.000818,0.000817,0.000818,0.000817,0.000818,0.994277
2754,0.000645,0.668245,0.000645,0.000645,0.000645,0.000645,0.000645,0.327885
2755,0.001290,0.111342,0.001292,0.001289,0.056428,0.001290,0.054689,0.772379
2756,0.000969,0.000971,0.000969,0.000971,0.228405,0.000969,0.000970,0.765775
2757,0.001107,0.067793,0.001107,0.001107,0.001108,0.001107,0.001107,0.925566
